asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/1cc830d8-d627-5e86-83f8-06e312a5a9fd,ev-1cc830d8-d627-5e86-83f8-06e312a5a9fd,"Zentral gelegene Büroflächen am Hauptbahnhof",,,"München","Bayern",24,24,,,1214,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/00936a5b-4133-5448-bbcf-7cd3cb74b5e7,ev-00936a5b-4133-5448-bbcf-7cd3cb74b5e7,"Loftartige und moderne Büro-Architektur",,,"München","Bayern",19,19,,,1128,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/1e19dc65-1342-5c14-b8ca-e4103a18d656,ev-1e19dc65-1342-5c14-b8ca-e4103a18d656,"Helles Büro nahe Gedächtniskirche",,,"Berlin","Berlin",21,21,,,265,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/dfaa4975-5986-51e7-ae65-100d8b435ebb,ev-dfaa4975-5986-51e7-ae65-100d8b435ebb,"Bürofläche in zentraler Lage in Bremen Vegesack",,,"Bremen","Bremen",8.9,8.9,,,,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e6cff100-7588-59f7-834f-64aa152d23b1,ev-e6cff100-7588-59f7-834f-64aa152d23b1,"Ihr Büro in Friedrichshain",,,"Berlin","Berlin",29,29,,,1662,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/227c45af-903a-5aba-8271-498f5bbf25d8,ev-227c45af-903a-5aba-8271-498f5bbf25d8,"Klimatisierte Büroeinheit in modernem Geschäftskomplex",,,"Magdeburg","Sachsen-Anhalt",,,,,,,2026-06-29,"E&V Miete office; approx 5.286 EUR/mo"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b406969e-2ce3-52a8-b9ed-055a67665d3f,ev-b406969e-2ce3-52a8-b9ed-055a67665d3f,"Klimatisierte Büroeinheit in modernem Geschäftskomplex",,,"Magdeburg","Sachsen-Anhalt",,,,,190,,2026-06-29,"E&V Miete office; approx 2.945 EUR/mo"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/752d8f34-77fa-5bfa-9d7b-4725c4a28211,ev-752d8f34-77fa-5bfa-9d7b-4725c4a28211,"Moderne Bürofläche mit Elbblick",,,"Hamburg","Hamburg",34.53,34.53,,,388,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/4586c2a2-5259-51aa-a6af-4103ebae5e48,ev-4586c2a2-5259-51aa-a6af-4103ebae5e48,"Großzügige Office-Fläche mit Fokus auf ESG-Compliance",,,"Potsdam","Brandenburg",16.5,16.5,,,649,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/aedb1f50-61fe-57bc-bcd9-088af2e849d0,ev-aedb1f50-61fe-57bc-bcd9-088af2e849d0,"Exklusive Büroflächen in herrschaftlicher Villa",,,"Stuttgart","Baden-Württemberg",14,14,,,191,,2026-06-29,"E&V Miete office"
office,lease,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/db748b38-50d6-581b-8664-957c4da27d52,ev-db748b38-50d6-581b-8664-957c4da27d52,"Kleine Gewerbefläche in optimaler City-West Lage",,,"Berlin","Berlin",25,25,,,71,,2026-06-29,"E&V Miete office"
