asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/454318/,ohm-454318,"Renditeobjekt ca. 600 qm in Ehingen in Top-Geschäftslage",,,"Ehingen",,,,699000,,,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO)"
mixed_use,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/454342/,ohm-454342,"Wohn- und Geschäftshaus im Zentrum von Kulmbach",,,"Kulmbach",,,,899000,,90,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 277 m²"
mixed_use,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/455203/,ohm-455203,"Denkmalgeschütztes Wohn- und Geschäftshaus am Zoo Leipzig",,,"Leipzig",,,,4400000,,601,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 1.303 m²"
mixed_use,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/455289/,ohm-455289,"Wohn- und Geschäftshaus-Paket mit ca. 10,8 % Bruttorendite",,,"",,,,698000,,50,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 70 m²"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/455373/,ohm-455373,"Voll vermietetes 3-Familienhaus in Dorsten – ca. 300 m²",,46282,"Dorsten",,,,589000,,300,3,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 300 m²; 3 units"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/456087/,ohm-456087,"Renditestarke Investment-Chance im Herzen von Oberwesel",,,"Oberwesel",,,,264000,,,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO)"
mixed_use,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/456664/,ohm-456664,"Wohn- und Geschäftshaus in Hannover List",,,"Hannover",,,,1850000,,465,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO)"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/457297/,ohm-457297,"Saniertes Mehrfamilienhaus im Herzen von Halver",,,"Halver",,,,449000,,25,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 154 m²"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/458229/,ohm-458229,"Mehrfamilienhaus direkt am Hauptbahnhof Aschaffenburg",,,"Aschaffenburg",,,,4950000,,1017,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO)"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/461151/,ohm-461151,"WERTVOLLER GRUNDBESITZ: 2 NEUBAU MEHRFAMILIENHÄUSER",,,"",,,,8950000,,2703,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 3.226 m²"
mixed_use,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/461773/,ohm-461773,"Gewerbevilla am Volkspark",,,"",,,,1200000,,763,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO)"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/462765/,ohm-462765,"im Paket: 3 Häuser/17 Wohnungen",,21255,"Tostedt",,,,1920000,,1200,17,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); 17 units"
apartment_building,sale,ohne-makler.net,https://www.ohne-makler.net/immobilie/462797/,ohm-462797,"7 % RENDITE - 2 Mehrfamilienhäuser voll vermietet",,23717,"Kasseedorf",,,,550000,,365,,2026-06-29,"ohne-makler.net (provisionsfrei/FSBO); plot 2.073 m²"
