apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d3959af8-7655-59ad-a571-959a9405ea20,ev-d3959af8-7655-59ad-a571-959a9405ea20,"Mehrfamilienhaus mit 5 Wohneinheiten in Düsseldorf-Unterbach",,,"Düsseldorf","Nordrhein-Westfalen",,,895000,,281,5,2026-06-28,"E&V Kapitalanlage/investment listing; 5 units"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/80fa2fdf-2c1e-52c4-a9af-3b67562d0364,ev-80fa2fdf-2c1e-52c4-a9af-3b67562d0364,"Mehrfamilienhaus in Krefeld-Hüls",,,"Krefeld","Nordrhein-Westfalen",,,480000,,238,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/0abd3c8b-1e68-5780-b40e-60876a62d881,ev-0abd3c8b-1e68-5780-b40e-60876a62d881,"Wohn- und Geschäftshaus in zentraler Lage",,,"Köln","Nordrhein-Westfalen",,,3100000,,812,,2026-06-28,"E&V Kapitalanlage/investment listing"
other,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/3f8df7af-360f-550f-8156-8cdc160b5f41,ev-3f8df7af-360f-550f-8156-8cdc160b5f41,"Gepflegtes Wohn- und Geschäftshaus mit Tiefgarage",,,"Berlin","Berlin",,,7750000,,2333,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/3360a1c2-d011-5cbf-b23e-2b18322c9867,ev-3360a1c2-d011-5cbf-b23e-2b18322c9867,"Attraktives WGH mit Hinterhaus: 4 Einheiten plus EFH",,,"Zweibrücken","Rheinland-Pfalz",,,365000,,299,4,2026-06-28,"E&V Kapitalanlage/investment listing; 4 units"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d5c0cb0c-f23c-51fd-a58e-74c4ca9a3573,ev-d5c0cb0c-f23c-51fd-a58e-74c4ca9a3573,"Norderney: Attraktives Investment in perfekter Lage!",,,"Norderney","Niedersachsen",,,5200000,,582,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fdd50448-9c53-5f99-9aae-2456ef735a78,ev-fdd50448-9c53-5f99-9aae-2456ef735a78,"Denkmalgeschütztes Entwicklungsobjekt mit Nebengebäuden",,,"Meerane","Sachsen",,,650000,,5481,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/61aafae9-1b62-5131-85b2-21d11806c451,ev-61aafae9-1b62-5131-85b2-21d11806c451,"Erbbaurecht - Großes Grundstück mit flexibel nutzbarem Bestandsgebäude",,,"Regensburg","Bayern",,,,,7721,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/580f6be7-ea27-521a-b766-a47106673df8,ev-580f6be7-ea27-521a-b766-a47106673df8,"Top gepflegtes MFH in sehr guter Wohnlage mit Balkonen und Garten",,,"Erfurt","Thüringen",,,1300000,,650,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/9c6b8168-b1df-5a66-bfb8-c0cb9af5c65e,ev-9c6b8168-b1df-5a66-bfb8-c0cb9af5c65e,"WGH mit Entwicklungspotential in A-Lage!",,,"Kaiserslautern","Rheinland-Pfalz",,,590000,,160,,2026-06-28,"E&V Kapitalanlage/investment listing"
