asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
apartment_building,sale,Aengevelt,https://www.aengevelt.com/immobilie/share-deal-opportunity-wohnanlage-mit-6-mfh-entwicklungspotenzial-bauvorbescheid-fuer-dhh-vorhanden-8273996/,AEN-8273996,"Share Deal Opportunity: Wohnanlage mit 6 MFH + Entwicklungspotenzial, Bauvorbescheid für DHH vorhanden",,06242,Braunsbedra,Sachsen-Anhalt,4.53,4.53,780000,1562,1562,,2026-07-02,"geo:51.28672,11.89913;MODEL:prime"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/rampenlager-mit-hervorragender-verkehrsanbindung-teilflaeche-ab-09-2023-verfuegbar-35000/,AEN-35000,"Rampenlager mit hervorragender Verkehrsanbindung, Teilfläche ab 09/2023 verfügbar",,04347,Leipzig,Sachsen,4.5,4.5,,11204,11204,,2026-07-02,"geo:51.35765,12.43723;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/bueroetage-in-duesseldorfer-trendlage-buerobruecke-fuer-kreative-miete-oder-kauf-20788/,AEN-20788,"Büroetage in Düsseldorfer Trendlage ""Bürobrücke für Kreative"" - Miete oder Kauf",Pempelfort,40477,Düsseldorf,Nordrhein-Westfalen,,,,1000,1000,,2026-07-02,"geo:51.23836,6.79202;MODEL:prime"
mixed_use,sale,Aengevelt,https://www.aengevelt.com/immobilie/thomascarree-wohn-und-geschaeftshaus-ensemble-in-1a-lage-von-velbert-8275066/,AEN-8275066,THOMASCARREÉ: WOHN- UND GESCHÄFTSHAUS-ENSEMBLE IN 1A LAGE VON VELBERT,,42551,Velbert,Nordrhein-Westfalen,,,8700000,6563,6563,,2026-07-02,"geo:51.33134,7.05458;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/hotelnutzung-im-schwarzbach-quartier-31217/,AEN-31217,Hotelnutzung im Schwarzbach-Quartier,Ratingen-Ost,40878,Ratingen,Nordrhein-Westfalen,,,,4608,4608,,2026-07-02,"geo:51.28717,6.85776;POR;MODEL:prime"
industrial_hall,sale,Aengevelt,https://www.aengevelt.com/immobilie/lager-und-logistikobjekt-an-der-a14-201232/,AEN-201232,Lager- und Logistikobjekt an der A14,,06188,Landsberg,Sachsen-Anhalt,,,1100000,3240,3240,,2026-07-02,"geo:51.47158,12.09136;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/ihr-neues-hauptstadtbuero-im-modernisierten-pressehaus-am-alexanderplatz-37269/,AEN-37269,Ihr neues Hauptstadtbüro im modernisierten Pressehaus am Alexanderplatz,Mitte,10178,Berlin,Berlin,,,,16418,16418,,2026-07-02,"geo:52.52275,13.40999;MODEL:prime"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/kompakte-lager-produktionsflaeche-ca-200-m2-in-gewerbepark-magdeburg-202652/,AEN-202652,Kompakte Lager- / Produktionsfläche ca. 200 m² in Gewerbepark (Magdeburg),Buckau,39104,Magdeburg,Sachsen-Anhalt,6,6,,1032,1032,,2026-07-02,"geo:52.11412,11.63121;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/grosse-produktions-lagerhalle-ca-2-300-m2-im-suedlichen-magdeburg-203206/,AEN-203206,Große Produktions- / Lagerhalle ca. 2.300 m² im südlichen Magdeburg,Buckau,39104,Magdeburg,Sachsen-Anhalt,6,6,,2300,2300,,2026-07-02,"geo:52.11462,11.63108;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/lager-produktionshalle-ca-520-m2-in-citynahem-gewerbepark-in-magdeburg-98829/,AEN-98829,Lager- / Produktionshalle ca. 520 m² in citynahem Gewerbepark in Magdeburg,Buckau,39104,Magdeburg,Sachsen-Anhalt,6,6,,1032,1032,,2026-07-02,"geo:52.11412,11.63021;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/landmark-building-direkt-in-der-kurfuerstenstrasse-8264984/,AEN-8264984,Landmark Building direkt in der Kurfürstenstraße,Tiergarten,10787,Berlin,Berlin,,,,8744,8744,,2026-07-02,"geo:52.50353,13.34963;MODEL:prime"
industrial_hall,sale,Aengevelt,https://www.aengevelt.com/immobilie/grossflaechige-produktionshalle-mit-mezzanin-buero-8274518/,AEN-8274518,Großflächige Produktionshalle mit Mezzanin & Büro,,39218,Schönebeck,Sachsen-Anhalt,,,7100000,7176,7176,,2026-07-02,"geo:52.02060,11.73833;MODEL:context"
industrial_hall,sale,Aengevelt,https://www.aengevelt.com/immobilie/modernes-produktionswerk-mit-buero-grossem-grundstueck-8274808/,AEN-8274808,Modernes Produktionswerk mit Büro & großem Grundstück,,39218,Schönebeck,Sachsen-Anhalt,,,4500000,2526,2526,,2026-07-02,"geo:52.02060,11.73933;MODEL:context"
industrial_hall,sale,Aengevelt,https://www.aengevelt.com/immobilie/top-gepflegte-produktionsliegenschaft-in-halle-8264364/,AEN-8264364,TOP gepflegte Produktionsliegenschaft in Halle,,,,,,,2200000,5700,5700,,2026-07-02,MODEL:context
retail,lease,Aengevelt,https://www.aengevelt.com/immobilie/top-objekt-eckhaus-geschaeftshaus-an-der-schadowstrasse-186267/,AEN-186267,"TOP-Objekt ""Eckhaus"" - Geschäftshaus an der Schadowstraße!",Stadtmitte,40212,Düsseldorf,Nordrhein-Westfalen,75,75,,260,260,,2026-07-02,"geo:51.22769,6.78636;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/muenchheide-i-buero-und-lagerflaechen-in-willich-8267822/,AEN-8267822,"""Münchheide I"" - Büro- und Lagerflächen in Willich",,47877,Willich,Nordrhein-Westfalen,,,,841,841,,2026-07-02,"geo:51.26567,6.51129;MODEL:qualify"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/grossflaechige-gesicherte-freilagerflaeche-40-000-m2-mit-schienenanbindung-in-magdeburg-8275421/,AEN-8275421,"Großflächige, gesicherte Freilagerfläche (40.000 m²) mit Schienenanbindung in Magdeburg",,39110,Magdeburg,Sachsen-Anhalt,1.2,1.2,,40000,40000,,2026-07-02,"geo:52.13462,11.61947;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/individuelle-build-to-suit-loesung-auf-gesichertem-gewerbeareal-mit-direkter-schienenanbindung-8275424/,AEN-8275424,Individuelle Build-to-Suit-Lösung auf gesichertem Gewerbeareal mit direkter Schienenanbindung,,39110,Magdeburg,Sachsen-Anhalt,,,,20000,20000,,2026-07-02,"geo:52.13499,11.61910;POR;MODEL:context"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/attraktives-gewerbegrundstueck-mit-positiver-bauvoranfrage-nahe-der-a14-19-300-m2-in-stassfurt-ot-brumby-8274880/,AEN-8274880,Attraktives Gewerbegrundstück mit positiver Bauvoranfrage nahe der A14 - 19.300 m² in Staßfurt/OT Brumby,,39443,Brumby,Sachsen-Anhalt,,,675000,19300,19300,,2026-07-02,"geo:51.89534,11.71058;MODEL:context"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/gewerbegrundstueck-mit-erteilter-baugenehmigung-26-449-m2-im-gewerbering-west-calbe-saale-8274881/,AEN-8274881,"Gewerbegrundstück mit erteilter Baugenehmigung - 26.449 m² im Gewerbering West, Calbe (Saale)",,39240,Calbe,Sachsen-Anhalt,,,1190000,26449,26449,,2026-07-02,"geo:51.90178,11.75604;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/moderne-flexible-bueroflaechen-im-h207-8274893/,AEN-8274893,"Moderne, flexible Büroflächen im ""H207""",Reisholz,40589,Düsseldorf,Nordrhein-Westfalen,,,,5318,5318,,2026-07-02,"geo:51.17480,6.84531;POR;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/moderne-buero-und-dienstleistungsflaechen-in-frequentierter-stadtteillage-37789/,AEN-37789,Moderne Büro- und Dienstleistungsflächen in frequentierter Stadtteillage,Stadtfeld Ost,39108,Magdeburg,Sachsen-Anhalt,9.8,9.8,,1412,1412,,2026-07-02,"geo:52.13026,11.61098;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/elegante-buerotuerme-in-der-mainzer-innenstadt-33105/,AEN-33105,Elegante Bürotürme in der Mainzer Innenstadt,,55118,Mainz,Rheinland-Pfalz,14,14,,6081,6081,,2026-07-02,"geo:50.00331,8.25979;MODEL:prime"
mixed_use,sale,Aengevelt,https://www.aengevelt.com/immobilie/repraesentatives-jugendstil-mehrfamilienhaus-mit-stabilem-cashflow-in-magdeburgs-gefragter-altstadt-8275334/,AEN-8275334,Repräsentatives Jugendstil-Mehrfamilienhaus mit stabilem Cashflow in Magdeburgs gefragter Altstadt,Altstadt,39104,Magdeburg,Sachsen-Anhalt,,,1750000,1100,1100,,2026-07-02,"geo:52.12025,11.62761;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/modernes-buero-und-geschaeftshaus-am-rankeplatz-36587/,AEN-36587,Modernes Büro- und Geschäftshaus am Rankeplatz,Wilmersdorf,10789,Berlin,Berlin,,,,644,644,,2026-07-02,"geo:52.49984,13.33126;MODEL:qualify"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/helle-bueroflaechen-im-dachgeschoss-in-berlin-alt-moabit-40253/,AEN-40253,Helle Büroflächen im Dachgeschoss in Berlin Alt-Moabit,Tiergarten,10553,Berlin,Berlin,12.5,12.5,,5847,5847,,2026-07-02,"geo:52.52728,13.32449;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/stilvoll-saniertes-buero-und-geschaeftshaus-38765/,AEN-38765,Stilvoll saniertes Büro- und Geschäftshaus,Mitte,10117,Berlin,Berlin,,,,801,801,,2026-07-02,"geo:52.50934,13.38803;MODEL:qualify"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/ehemaliges-fabrikgebaeude-mit-sehr-guter-verkehrsanbindung-38599/,AEN-38599,Ehemaliges Fabrikgebäude mit sehr guter Verkehrsanbindung,Wedding,13359,Berlin,Berlin,15,15,,2117,2117,,2026-07-02,"geo:52.55797,13.37351;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/effiziente-bueroflaechen-im-modernen-businesspark-40944/,AEN-40944,Effiziente Büroflächen im modernen Businesspark,Tegel,13509,Berlin,Berlin,,,,17680,17680,,2026-07-02,"geo:52.58021,13.29367;MODEL:prime"
retail,lease,Aengevelt,https://www.aengevelt.com/immobilie/attraktive-ladenflaeche-in-frequentiertem-nahversorgungs-und-stadtteilzentrum-8274407/,AEN-8274407,Attraktive Ladenfläche in frequentiertem Nahversorgungs- und Stadtteilzentrum,,38820,Halberstadt,Sachsen-Anhalt,5,5,,1100,1100,,2026-07-02,"geo:51.88694,11.04959;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/helle-und-grosszuegige-bueroflaeche-in-ehemaliger-apparatefabrik-36247/,AEN-36247,Helle und großzügige Bürofläche in ehemaliger Apparatefabrik,Tempelhof,12109,Berlin,Berlin,12,12,,2267,2267,,2026-07-02,"geo:52.45273,13.39512;MODEL:prime"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/im-erstbezug-logistikflaechen-unmittelbar-an-der-a14-8270556/,AEN-8270556,Im Erstbezug - Logistikflächen unmittelbar an der A14,,04451,Borsdorf,Sachsen,5.5,5.5,,9240,9240,,2026-07-02,"geo:51.35000,12.51061;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/logistikflaechen-im-sueden-von-leipzig-36165/,AEN-36165,Logistikflächen im Süden von Leipzig,,04158,Leipzig,Sachsen,,,,5040,5040,,2026-07-02,"geo:51.39188,12.30384;POR;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/exklusive-buero-und-ladenlokalflaechen-auf-der-koenigsallee-38820/,AEN-38820,Exklusive Büro- und Ladenlokalflächen auf der Königsallee,Stadtmitte,40215,Düsseldorf,Nordrhein-Westfalen,,,,526,526,,2026-07-02,"geo:51.21865,6.77929;POR;MODEL:qualify"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/zeitlose-eleganz-mit-bester-anbindung-39526/,AEN-39526,Zeitlose Eleganz mit bester Anbindung,Schöneberg,10829,Berlin,Berlin,,,,4346,4346,,2026-07-02,"geo:52.47456,13.36166;MODEL:prime"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/gefragtes-wohngrundstueck-in-exzellenter-stadtteillage-nahe-hauptbahnhof-29820/,AEN-29820,Gefragtes Wohngrundstück in exzellenter Stadtteillage nahe Hauptbahnhof,,39108,Magdeburg,Sachsen-Anhalt,,,1500000,1653,1653,,2026-07-02,"geo:52.13360,11.61833;MODEL:context"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/grossflaechiges-areal-bin-freiberg-mit-optionen-fuer-gewerbe-erneuerbare-energien-8268422/,AEN-8268422,Großflächiges Areal bin Freiberg mit Optionen für Gewerbe & Erneuerbare Energien,,09599,Freiberg,Sachsen,,,2000000,340136,340136,,2026-07-02,"geo:50.91345,13.36520;MODEL:context"
apartment_building,sale,Aengevelt,https://www.aengevelt.com/immobilie/attraktives-wohnungseigentumsportfolio-23-etw-im-wohnungseigentum-mit-ausgewogenen-einheitenstruktur-8274972/,AEN-8274972,Attraktives Wohnungseigentumsportfolio (23 ETW im Wohnungseigentum) mit ausgewogenen Einheitenstruktur,,39110,Magdeburg,Sachsen-Anhalt,,,1783000,1230,1230,,2026-07-02,"geo:52.12794,11.59618;MODEL:prime"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/perfekte-anbindung-logistik-und-produktionsflaeche-ab-1-450-m2-8275121/,AEN-8275121,PERFEKTE ANBINDUNG: LOGISTIK- UND PRODUKTIONSFLÄCHE AB 1.450 m²,,39340,Haldensleben,Sachsen-Anhalt,,,,7339,7339,,2026-07-02,"geo:52.29112,11.41327;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/beheizte-und-klimatisierte-logistikhalle-mit-4-rampen-im-gewerbepark-ottersleben-8275033/,AEN-8275033,Beheizte und klimatisierte Logistikhalle mit 4 Rampen im Gewerbepark Ottersleben,,39116,Magdeburg,Sachsen-Anhalt,3.75,3.75,,3755,3755,,2026-07-02,"geo:52.07970,11.57802;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/flexible-lager-und-logistikhallen-ab-3-25-eur-m2-mit-rampenanbindung-in-magdeburg-ottersleben-8275030/,AEN-8275030,"Flexible Lager- und Logistikhallen ab 3,25 €/m² mit Rampenanbindung in Magdeburg Ottersleben",,39116,Magdeburg,Sachsen-Anhalt,3.75,3.75,,6574,6574,,2026-07-02,"geo:52.07970,11.57702;MODEL:context"
apartment_building,sale,Aengevelt,https://www.aengevelt.com/immobilie/kompaktes-wohnungseigentumsportfolio-24-etw-im-wohnungseigentum-mit-bedarfsgerechter-struktur-in-magdeburg-stadtfeld-west-8274973/,AEN-8274973,Kompaktes Wohnungseigentumsportfolio (24 ETW im Wohnungseigentum) mit bedarfsgerechter Struktur in Magdeburg Stadtfeld West,Stadtfeld West,39110,Magdeburg,Sachsen-Anhalt,,,2233000,1489,1489,,2026-07-02,"geo:52.13069,11.59938;MODEL:prime"
apartment_building,sale,Aengevelt,https://www.aengevelt.com/immobilie/kompaktes-wohninvestment-11-etw-im-wohnungseigentum-mit-guter-drittverwertbarkeit-in-magdeburg-olvenstedt-8274974/,AEN-8274974,Kompaktes Wohninvestment (11 ETW im Wohnungseigentum) mit guter Drittverwertbarkeit in Magdeburg Olvenstedt,Olvenstedt,39130,Magdeburg,Sachsen-Anhalt,,,822000,657,657,,2026-07-02,"geo:52.15135,11.58643;MODEL:qualify"
apartment_building,sale,Aengevelt,https://www.aengevelt.com/immobilie/berlin-spandau-aufgeteiltes-mehrfamilienhaus-als-ideales-investment-fuer-aufteiler-und-langfristige-bestandshalter-8274935/,AEN-8274935,BERLIN-SPANDAU: AUFGETEILTES MEHRFAMILIENHAUS ALS IDEALES INVESTMENT FÜR AUFTEILER UND LANGFRISTIGE BESTANDSHALTER,Spandau,13585,Berlin,Berlin,,,2892000,1205,1205,,2026-07-02,"geo:52.54670,13.20711;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/bueroflaechen-mit-loftcharakter-in-charmanter-gewerbehofanlage-37787/,AEN-37787,Büroflächen mit Loftcharakter in charmanter Gewerbehofanlage,Schöneberg,10827,Berlin,Berlin,,,,1990,1990,,2026-07-02,"geo:52.48328,13.35381;MODEL:prime"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/logistikhalle-mit-8-rampen-und-integrierten-buero-und-sozialflaechen-8275034/,AEN-8275034,Logistikhalle mit 8 Rampen und integrierten Büro- und Sozialflächen,,39116,Magdeburg,Sachsen-Anhalt,3.25,3.25,,2204,2204,,2026-07-02,"geo:52.08020,11.57788;MODEL:context"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/gefragtes-entwicklungsgrundstueck-in-exzellenter-zentrumsnaher-stadtteillage-8275056/,AEN-8275056,"Gefragtes Entwicklungsgrundstück in exzellenter, zentrumsnaher Stadtteillage",,39108,Magdeburg,Sachsen-Anhalt,,,1200000,1653,1653,,2026-07-02,"geo:52.13360,11.61933;MODEL:context"
mixed_use,lease,Aengevelt,https://www.aengevelt.com/immobilie/industriehandelspark-sued-40276/,AEN-40276,IndustrieHandelsPark Süd,,63762,Großostheim,Bayern,4.5,4.5,,572,572,,2026-07-02,"geo:49.91095,9.06596;MODEL:qualify"
mixed_use,lease,Aengevelt,https://www.aengevelt.com/immobilie/industriehandelspark-sued-40285/,AEN-40285,IndustrieHandelsPark Süd,,63762,Großostheim,Bayern,7.5,7.5,,1803,1803,,2026-07-02,"geo:49.91145,9.06582;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/individuell-nutzbare-flaechen-in-exponieter-lage-39467/,AEN-39467,Individuell nutzbare Flächen in exponieter Lage,Westend-Süd,60325,Frankfurt am Main,Hessen,,,,855,855,,2026-07-02,"geo:50.11711,8.65822;MODEL:qualify"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/buero-und-lagerflaechen-in-schwalbach-39252/,AEN-39252,Büro- und Lagerflächen in Schwalbach,,65824,Schwalbach am Taunus,Hessen,,,,5033,5033,,2026-07-02,"geo:50.14737,8.53632;POR;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/wirtschaftsstarker-standort-optimale-verkehrsanbindung-39310/,AEN-39310,"Wirtschaftsstarker Standort, optimale Verkehrsanbindung",,63150,Heusenstamm,Hessen,,,,700,700,,2026-07-02,"geo:50.05510,8.82466;MODEL:qualify"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/attraktive-bueroflaechen-im-gewerbegebiet-38067/,AEN-38067,Attraktive Büroflächen im Gewerbegebiet,Nieder-Eschbach,60437,Frankfurt am Main,Hessen,10.5,10.5,,4834,4834,,2026-07-02,"geo:50.19192,8.66644;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/attraktive-buero-und-ladenflaechen-an-der-verlaengerten-bankenmeile-37899/,AEN-37899,Attraktive Büro- und Ladenflächen an der verlängerten Bankenmeile,,60327,Frankfurt am Main,Hessen,14,14,,2604,2604,,2026-07-02,"geo:50.10571,8.65224;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/top-stilaltbau-in-der-city-37465/,AEN-37465,Top-Stilaltbau in der City,Innenstadt,60313,Frankfurt am Main,Hessen,,,,1826,1826,,2026-07-02,"geo:50.11517,8.68259;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/buero-und-lagerflaechen-37239/,AEN-37239,Büro- und Lagerflächen,,64546,Mörfelden-Walldorf,Hessen,,,,1310,1310,,2026-07-02,"geo:49.98750,8.57907;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/ansprechender-und-multifunktionaler-buero-und-dienstleistungskomplex-37254/,AEN-37254,Ansprechender und multifunktionaler Büro- und Dienstleistungskomplex,Fennpfuhl,10367,Berlin,Berlin,,,,3406,3406,,2026-07-02,"geo:52.51980,13.47965;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/weiterstadt-park-34865/,AEN-34865,Weiterstadt Park,,64331,Weiterstadt,Hessen,,,,524,524,,2026-07-02,"geo:49.90284,8.60573;POR;MODEL:qualify"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/produktions-und-lagerflaechen-mit-professionellem-service-vor-ort-32854/,AEN-32854,Produktions- und Lagerflächen mit professionellem Service vor Ort,,63477,Maintal-Dörnigheim,Hessen,4.5,4.5,,505,505,,2026-07-02,"geo:50.14298,8.84565;MODEL:qualify"
mixed_use,lease,Aengevelt,https://www.aengevelt.com/immobilie/industriehandelspark-nord-26791/,AEN-26791,IndustrieHandelsPark Nord,,63762,Großostheim,Bayern,7.5,7.5,,2235,2235,,2026-07-02,"geo:49.91095,9.06496;MODEL:prime"
mixed_use,lease,Aengevelt,https://www.aengevelt.com/immobilie/repraesentative-bueros-im-immobilienpark-26792/,AEN-26792,Repräsentative Büros im Immobilienpark,,63762,Großostheim,Bayern,5.2,5.2,,1611,1611,,2026-07-02,"geo:49.92751,9.07033;MODEL:prime"
retail,sale,Aengevelt,https://www.aengevelt.com/immobilie/attraktive-einzelhandelsimmobilie-in-duesseldorf-flingern-8273668/,AEN-8273668,Attraktive Einzelhandelsimmobilie in Düsseldorf-Flingern,,40233,Düsseldorf,Nordrhein-Westfalen,,,2400000,909,909,,2026-07-02,"geo:51.22684,6.80608;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/top-lage-barrierefrei-moderne-bueroflaechen-dachterrasse-40236/,AEN-40236,Top Lage! Barrierefrei! Moderne Büroflächen! Dachterrasse!,Gallus,60326,Frankfurt am Main,Hessen,13.5,13.5,,1101,1101,,2026-07-02,"geo:50.10148,8.62728;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/bueroflaechen-im-repraesentativen-altbau-am-adenauerplatz-29712/,AEN-29712,Büroflächen im repräsentativen Altbau am Adenauerplatz,Charlottenburg,10709,Berlin,Berlin,,,,648,648,,2026-07-02,"geo:52.50014,13.30654;MODEL:qualify"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/perfekt-angebundene-mischgebietsflaeche-nahe-dem-flughafen-der-landeshauptstadt-magdeburg-8274602/,AEN-8274602,Perfekt angebundene Mischgebietsfläche nahe dem Flughafen der Landeshauptstadt Magdeburg,Hopfengarten,39120,Magdeburg,Sachsen-Anhalt,,,2320500,9282,9282,,2026-07-02,"geo:52.07879,11.62895;MODEL:context"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/gewerbeentwicklungsflaeche-mit-direkter-b1-anbindung-neuprojektierung-im-osten-magdeburgs-8274603/,AEN-8274603,GEWERBEENTWICKLUNGSFLÄCHE MIT DIREKTER B1-ANBINDUNG – NEUPROJEKTIERUNG IM OSTEN MAGDEBURGS,Berliner Chaussee,39114,Magdeburg,Sachsen-Anhalt,,,2060730,45794,45794,,2026-07-02,"geo:52.13014,11.67579;MODEL:context"
industrial_hall,lease,Aengevelt,https://www.aengevelt.com/immobilie/multifunktionale-lager-und-produktionshalle-im-wachstumsstandort-hohe-boerde-ideal-erschlossen-zwischen-a2-und-a14-8274785/,AEN-8274785,MULTIFUNKTIONALE LAGER- UND PRODUKTIONSHALLE IM WACHSTUMSSTANDORT HOHE BÖRDE – IDEAL ERSCHLOSSEN ZWISCHEN A2 UND A14,,39167,Irxleben,Sachsen-Anhalt,4,4,,1120,1120,,2026-07-02,"geo:52.16542,11.49129;MODEL:context"
land_plot,sale,Aengevelt,https://www.aengevelt.com/immobilie/entwicklungsgrundstueck-im-ausgewiesenen-gewerbegebiet-ge-in-direkter-naehe-zum-flugplatz-8274275/,AEN-8274275,Entwicklungsgrundstück im ausgewiesenen Gewerbegebiet (GE) in direkter Nähe zum Flugplatz,Hopfengarten,39120,Magdeburg,Sachsen-Anhalt,,,663520,6032,6032,,2026-07-02,"geo:52.07879,11.62795;MODEL:context"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/citynahe-bueroflaechen-mit-hoher-funktionalitaet-39808/,AEN-39808,Citynahe Büroflächen mit hoher Funktionalität,,60487,Frankfurt am Main,Hessen,,,,2689,2689,,2026-07-02,"geo:50.12741,8.62864;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/stadtschloss-mitten-in-der-innenstadt-37717/,AEN-37717,Stadtschloss mitten in der Innenstadt,Innenstadt,60313,Frankfurt am Main,Hessen,,,,1236,1236,,2026-07-02,"geo:50.11521,8.68038;MODEL:prime"
mixed_use,sale,Aengevelt,https://www.aengevelt.com/immobilie/top-investment-chance-in-der-landeshauptstadt-wohn-und-geschaeftshaus-im-central-business-district-magdeburgs-8274977/,AEN-8274977,Top-Investment-Chance in der Landeshauptstadt: Wohn- und Geschäftshaus im Central Business District Magdeburgs,Altstadt,39104,Magdeburg,Sachsen-Anhalt,10,10,16950000,7000,7000,,2026-07-02,"geo:52.12441,11.62864;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/buerohaus-am-charlottenburger-spreebogen-34762/,AEN-34762,Bürohaus am Charlottenburger Spreebogen,,10587,Berlin,Berlin,,,,8512,8512,,2026-07-02,"geo:52.52371,13.32039;MODEL:prime"
office,sale,Aengevelt,https://www.aengevelt.com/immobilie/central-business-district-single-tenant-buero-investment-in-der-magdeburger-city-8274927/,AEN-8274927,Central Business District: Single-Tenant Büro-Investment in der Magdeburger City,,39104,Magdeburg,Sachsen-Anhalt,9.8,9.8,7000000,2000,2000,,2026-07-02,"geo:52.12768,11.63375;MODEL:prime"
apartment_building,sale,Aengevelt,https://www.aengevelt.com/immobilie/hochattraktives-wohn-und-geschaeftshaus-in-trendstadtteil-von-magdeburg-8273506/,AEN-8273506,Hochattraktives Wohn- und Geschäftshaus in Trendstadtteil von Magdeburg,,39104,Magdeburg,Sachsen-Anhalt,9,9,4800000,2230,2230,,2026-07-02,"geo:52.10794,11.63706;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/moderne-und-helle-bueroflaechen-unmittelbar-am-u-bahnhof-spichernstrasse-6219/,AEN-6219,Moderne und helle Büroflächen unmittelbar am U-Bahnhof Spichernstrasse,Wilmersdorf,10777,Berlin,Berlin,,,,1618,1618,,2026-07-02,"geo:52.49787,13.33308;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/elegante-bueroflaechen-und-hochwertige-ladenlokale-direkt-an-der-messe-40043/,AEN-40043,Elegante Büroflächen und hochwertige Ladenlokale direkt an der Messe!,City-West,60486,Frankfurt am Main,Hessen,,,,20333,20333,,2026-07-02,"geo:50.11412,8.64947;POR;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/nachhaltiges-buerohighlight-direkt-am-main-8270607/,AEN-8270607,Nachhaltiges Bürohighlight direkt am Main.,Gutleutviertel,60329,Frankfurt am Main,Hessen,,,,25829,25829,,2026-07-02,"geo:50.10348,8.66842;POR;MODEL:prime"
office,lease,Aengevelt,https://www.aengevelt.com/immobilie/goldgraeberstimmung-mitten-in-frankfurt-8272024/,AEN-8272024,GOLDGRÄBERSTIMMUNG MITTEN IN FRANKFURT,,60325,Frankfurt am Main,Hessen,,,,1152,1152,,2026-07-02,"geo:50.11506,8.66709;POR;MODEL:prime"
