asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/m0575,jll-M0575,"Office property — München, Trudering (M0575)",Trudering,81829,München,Bayern,12,12,,46,2518,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/m0536,jll-M0536,"Office property — München, Schwabing-Nord - Alte Heide (M0536)",Schwabing-Nord - Alte Heide,80807,München,Bayern,12.5,12.5,,131,2656,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/m0959,jll-M0959,"Office property — München, Trudering (M0959)",Trudering,81829,München,Bayern,9.5,9.5,,451,16357,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/m0136,jll-M0136,"Office property — München, Freimann (M0136)",Freimann,80939,München,Bayern,11.5,11.5,,466,2557,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/m0509,jll-M0509,"Office property — München, Englschalking (M0509)",Englschalking,81677,München,Bayern,11,11,,677,14060,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/m0021,jll-M0021,"Office property — München, Moosach (M0021)",Moosach,80992,München,Bayern,14.5,14.5,,623,4402,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0335,jll-H0335,"Office property — Hamburg, Barmbek-Süd (H0335)",Barmbek-Süd,22083,Hamburg,Hamburg,13.9,13.9,,74,18772,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0101,jll-H0101,"Office property — Hamburg, Hammerbrook (H0101)",Hammerbrook,20097,Hamburg,Hamburg,9,9,,788,3890,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0067,jll-H0067,"Office property — Hamburg, Bahrenfeld (H0067)",Bahrenfeld,22761,Hamburg,Hamburg,14.9,14.9,,349,2769,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0411,jll-H0411,"Office property — Hamburg, Hammerbrook (H0411)",Hammerbrook,20097,Hamburg,Hamburg,14.5,14.5,,781,2652,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0436,jll-H0436,"Office property — Hamburg, Hammerbrook (H0436)",Hammerbrook,20097,Hamburg,Hamburg,12.5,12.5,,272,4205,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0498,jll-H0498,"Office property — Hamburg, Hammerbrook (H0498)",Hammerbrook,20097,Hamburg,Hamburg,11,11,,256,1796,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0001,jll-H0001,"Office property — Hamburg, Fuhlsbüttel (H0001)",Fuhlsbüttel,22335,Hamburg,Hamburg,14.5,14.5,,160,6074,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1653,jll-H1653,"Office property — Hamburg, Heimfeld (H1653)",Heimfeld,21079,Hamburg,Hamburg,12,12,,447,3369,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1930,jll-H1930,"Office property — Hamburg, Lokstedt (H1930)",Lokstedt,22529,Hamburg,Hamburg,12.5,12.5,,435,1753,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0160,jll-H0160,"Office property — Hamburg, St. Georg (H0160)",St. Georg,20097,Hamburg,Hamburg,14,14,,712,10384,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1922,jll-H1922,"Office property — Hamburg, Horn (H1922)",Horn,22111,Hamburg,Hamburg,8,8,,480,2952,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0347,jll-H0347,"Office property — Hamburg, Niendorf (H0347)",Niendorf,22453,Hamburg,Hamburg,7.6,7.6,,167,1376,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0545,jll-H0545,"Office property — Hamburg, Ottensen (H0545)",Ottensen,22765,Hamburg,Hamburg,13.5,13.5,,215,1098,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0104,jll-H0104,"Office property — Hamburg, Bahrenfeld (H0104)",Bahrenfeld,22761,Hamburg,Hamburg,12.5,12.5,,196,8538,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1376,jll-H1376,"Office property — Hamburg, Hummelsbüttel (H1376)",Hummelsbüttel,22339,Hamburg,Hamburg,7.99,7.99,,524,1790,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0746,jll-H0746,"Office property — Hamburg, Winterhude (H0746)",Winterhude,22297,Hamburg,Hamburg,8.5,8.5,,63,14729,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0574,jll-H0574,"Office property — Hamburg, Tonndorf (H0574)",Tonndorf,22047,Hamburg,Hamburg,11.5,11.5,,109,12618,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0569,jll-H0569,"Office property — Hamburg, Barmbek-Süd (H0569)",Barmbek-Süd,22083,Hamburg,Hamburg,10.5,10.5,,300,4185,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0037,jll-H0037,"Office property — Hamburg, Hammerbrook (H0037)",Hammerbrook,20097,Hamburg,Hamburg,11,11,,957,1930,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1932,jll-H1932,"Office property — Hamburg, Hammerbrook (H1932)",Hammerbrook,20537,Hamburg,Hamburg,12,13,,776,1563,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1679,jll-H1679,"Office property — Hamburg, Bahrenfeld (H1679)",Bahrenfeld,22607,Hamburg,Hamburg,13,13,,257,1469,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0191,jll-H0191,"Office property — Hamburg, Hammerbrook (H0191)",Hammerbrook,20097,Hamburg,Hamburg,9,11,,190,1315,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0188,jll-H0188,"Office property — Hamburg, Hammerbrook (H0188)",Hammerbrook,20097,Hamburg,Hamburg,12,12,,220,1368,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1045,jll-H1045,"Office property — Hamburg, Hammerbrook (H1045)",Hammerbrook,20537,Hamburg,Hamburg,8.5,8.5,,194,3430,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0112,jll-H0112,"Office property — Hamburg, Hammerbrook (H0112)",Hammerbrook,20097,Hamburg,Hamburg,13,13,,212,3232,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0294,jll-H0294,"Office property — Hamburg, Billbrook (H0294)",Billbrook,22113,Hamburg,Hamburg,9.5,9.5,,287,2488,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0130,jll-H0130,"Office property — Hamburg, Eppendorf (H0130)",Eppendorf,22529,Hamburg,Hamburg,13.5,13.5,,218,1618,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0082,jll-H0082,"Office property — Hamburg, Bahrenfeld (H0082)",Bahrenfeld,22761,Hamburg,Hamburg,11,11,,183,6183,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h1824,jll-H1824,"Office property — Hamburg, Dulsberg (H1824)",Dulsberg,22049,Hamburg,Hamburg,7.5,7.5,,1020,2345,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0190,jll-H0190,"Office property — Hamburg, Wandsbek (H0190)",Wandsbek,22041,Hamburg,Hamburg,11.4,11.4,,300,1739,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0376,jll-H0376,"Office property — Hamburg, Hammerbrook (H0376)",Hammerbrook,20097,Hamburg,Hamburg,9.9,9.9,,205,1979,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0043,jll-H0043,"Office property — Hamburg, Hammerbrook (H0043)",Hammerbrook,20097,Hamburg,Hamburg,12.5,12.5,,1049,1049,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0034,jll-H0034,"Office property — Hamburg, Hammerbrook (H0034)",Hammerbrook,20097,Hamburg,Hamburg,12.2,12.2,,368,7971,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0350,jll-H0350,"Office property — Hamburg, Hammerbrook (H0350)",Hammerbrook,20097,Hamburg,Hamburg,14.5,14.5,,291,1053,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/h0429,jll-H0429,"Office property — Hamburg, Finkenwerder (H0429)",Finkenwerder,21129,Hamburg,Hamburg,13.5,13.5,,400,1511,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1152,jll-B1152,"Office property — Berlin, Moabit (B1152)",Moabit,10555,Berlin,Berlin,14.5,14.5,,379,1859,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2327,jll-B2327,"Office property — Berlin, Marzahn (B2327)",Marzahn,12681,Berlin,Berlin,7,7,,37,4871,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1255,jll-B1255,"Office property — Berlin, Gesundbrunnen (B1255)",Gesundbrunnen,13359,Berlin,Berlin,9,9,,208,2118,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1661,jll-B1661,"Office property — Berlin, Alt-Hohenschönhausen (B1661)",Alt-Hohenschönhausen,13053,Berlin,Berlin,7.5,7.5,,55,1426,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0484,jll-B0484,"Office property — Berlin, Kreuzberg (B0484)",Kreuzberg,10997,Berlin,Berlin,12,12,,63,1122,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1865,jll-B1865,"Office property — Berlin, Charlottenburg (B1865)",Charlottenburg,10587,Berlin,Berlin,10,10,,165,9100,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1816,jll-B1816,"Office property — Berlin, Tempelhof (B1816)",Tempelhof,12099,Berlin,Berlin,9.5,9.5,,186,1142,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1105,jll-B1105,"Office property — Berlin, Lichtenberg (B1105)",Lichtenberg,10365,Berlin,Berlin,14,14,,139,1088,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0061,jll-B0061,"Office property — Berlin, Charlottenburg (B0061)",Charlottenburg,10589,Berlin,Berlin,13.5,13.5,,188,4529,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0874,jll-B0874,"Office property — Berlin, Tegel (B0874)",Tegel,13507,Berlin,Berlin,12.5,12.5,,111,1687,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0076,jll-B0076,"Office property — Berlin, Tempelhof (B0076)",Tempelhof,12099,Berlin,Berlin,14.5,14.5,,301,11483,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2885,jll-B2885,"Office property — Berlin, Tempelhof (B2885)",Tempelhof,12099,Berlin,Berlin,10,10,,32,4814,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0802,jll-B0802,"Office property — Berlin, Tiergarten (B0802)",Tiergarten,10785,Berlin,Berlin,10,10,,771,5440,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0217,jll-B0217,"Office property — Berlin, Kreuzberg (B0217)",Kreuzberg,10961,Berlin,Berlin,15,15,,507,1070,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2438,jll-B2438,"Office property — Berlin, Reinickendorf (B2438)",Reinickendorf,13403,Berlin,Berlin,12.5,12.5,,50,2071,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1017,jll-B1017,"Office property — Berlin, Fennpfuhl (B1017)",Fennpfuhl,10369,Berlin,Berlin,15,15,,200,4496,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b3265,jll-B3265,"Office property — Berlin, Grunewald (B3265)",Grunewald,14193,Berlin,Berlin,14,14,,555,1193,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0224,jll-B0224,"Office property — Berlin, Tegel (B0224)",Tegel,13507,Berlin,Berlin,10,10,,498,5246,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1150,jll-B1150,"Office property — Berlin, Tempelhof (B1150)",Tempelhof,12099,Berlin,Berlin,15,15,,128,2539,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0669,jll-B0669,"Office property — Berlin, Wittenau (B0669)",Wittenau,13509,Berlin,Berlin,14,14,,188,1273,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2753,jll-B2753,"Office property — Berlin, Kreuzberg (B2753)",Kreuzberg,10967,Berlin,Berlin,14,14,,155,2159,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0875,jll-B0875,"Office property — Berlin, Kreuzberg (B0875)",Kreuzberg,10997,Berlin,Berlin,11,11,,189,3928,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0617,jll-B0617,"Office property — Berlin, Kreuzberg (B0617)",Kreuzberg,10961,Berlin,Berlin,15,15,,138,2729,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0616,jll-B0616,"Office property — Berlin, Kreuzberg (B0616)",Kreuzberg,10999,Berlin,Berlin,15,15,,159,2148,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0558,jll-B0558,"Office property — Berlin, Weißensee (B0558)",Weißensee,13088,Berlin,Berlin,15,15,,396,1054,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b3201,jll-B3201,"Office property — Berlin, Reinickendorf (B3201)",Reinickendorf,13405,Berlin,Berlin,13.5,13.5,,216,2006,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0220,jll-B0220,"Office property — Berlin, Tegel (B0220)",Tegel,13507,Berlin,Berlin,9.5,9.5,,184,4000,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2353,jll-B2353,"Office property — Berlin, Alt-Hohenschönhausen (B2353)",Alt-Hohenschönhausen,13055,Berlin,Berlin,15,15,,251,1969,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2426,jll-B2426,"Office property — Berlin, Tempelhof (B2426)",Tempelhof,12099,Berlin,Berlin,14,14,,693,2286,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0116,jll-B0116,"Office property — Berlin, Tegel (B0116)",Tegel,13509,Berlin,Berlin,7,7,,214,17730,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1082,jll-B1082,"Office property — Berlin, Siemensstadt (B1082)",Siemensstadt,13629,Berlin,Berlin,14.5,14.5,,1005,10829,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b3056,jll-B3056,Office property — Berlin (B3056),,10553,Berlin,Berlin,13.5,13.5,,645,1993,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b3130,jll-B3130,"Office property — Berlin, Schöneberg (B3130)",Schöneberg,10829,Berlin,Berlin,13.84,13.84,,1383,1383,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b3330,jll-B3330,"Office property — Berlin, Mitte (B3330)",Mitte,10179,Berlin,Berlin,15,15,,1269,1269,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0795,jll-B0795,"Office property — Berlin, Tempelhof (B0795)",Tempelhof,12099,Berlin,Berlin,15,15,,216,2133,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0599,jll-B0599,"Office property — Berlin, Adlershof (B0599)",Adlershof,12489,Berlin,Berlin,12.5,12.5,,200,2903,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1882,jll-B1882,"Office property — Berlin, Marzahn (B1882)",Marzahn,12681,Berlin,Berlin,12,12,,128,2741,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2236,jll-B2236,"Office property — Berlin, Prenzlauer Berg (B2236)",Prenzlauer Berg,10407,Berlin,Berlin,12.5,12.5,,236,1377,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0562,jll-B0562,"Office property — Berlin, Wilmersdorf (B0562)",Wilmersdorf,10715,Berlin,Berlin,14.37,14.37,,261,2997,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0349,jll-B0349,"Office property — Berlin, Neukölln (B0349)",Neukölln,12057,Berlin,Berlin,12,12,,250,2797,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b2120,jll-B2120,"Office property — Berlin, Kreuzberg (B2120)",Kreuzberg,10997,Berlin,Berlin,15,15,,125,5976,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1611,jll-B1611,"Office property — Berlin, Lichtenberg (B1611)",Lichtenberg,10365,Berlin,Berlin,14,14,,385,1688,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0327,jll-B0327,"Office property — Berlin, Charlottenburg (B0327)",Charlottenburg,10587,Berlin,Berlin,15,15,,357,7647,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b0078,jll-B0078,"Office property — Berlin, Britz (B0078)",Britz,12347,Berlin,Berlin,14.9,14.9,,324,1156,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/b1983,jll-B1983,"Office property — Berlin, Lichtenberg (B1983)",Lichtenberg,10365,Berlin,Berlin,10,10,,438,1321,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
